Episode,totRewards,Stags,Forage,Maulings,Q_values
675,-42.0,0,0,14,5.206944601535797
676,-228.0,4,2,90,5.239624924659729
677,40.0,15,1,37,5.131009595394135
678,202.0,21,1,3,5.024301307201386
679,168.0,18,0,4,5.156393759250641
680,214.0,22,0,2,5.121268356442451
681,187.0,19,0,1,5.128880120515824
682,140.0,17,0,10,5.0529082703590396
683,173.0,20,0,9,5.016229923963547
684,181.0,19,0,3,5.053771265745163
685,175.0,19,0,5,5.051351416110992
686,198.0,21,0,4,4.966442984342575
687,181.0,19,0,3,5.081121562719345
688,188.0,20,0,4,5.14461009144783
689,169.0,17,2,1,5.157955520153045
690,118.0,18,1,21,5.142637701630592
691,-20.0,0,1,7,5.071970210075379
692,237.0,24,0,1,5.225496251583099
693,172.0,19,0,6,5.198716899156571
694,-57.0,12,0,59,5.045723271369934
695,165.0,18,0,5,5.08201370716095
696,116.0,18,2,22,5.090702146291733
697,168.0,18,0,4,5.033501793146133
698,187.0,20,2,5,5.0308655941486355
699,149.0,17,0,7,5.052369518280029
700,202.0,22,0,6,5.119978532791138
701,158.0,17,0,4,5.1165771126747135
702,169.0,18,1,4,5.1110465914011005
703,121.0,19,0,23,5.032636842727661
704,205.0,22,0,5,5.068057787418366
705,204.0,21,0,2,5.116940181255341
706,63.0,15,0,29,5.090505200624466
707,109.0,20,2,31,5.162503598928452
708,52.0,16,0,36,4.990255560874939
709,175.0,21,1,12,5.119968609809876
710,156.0,18,0,8,4.909006608724594
711,179.0,20,0,7,4.994353045225143
712,107.0,12,2,5,4.958325560092926
713,81.0,13,2,17,4.839548651576042
714,181.0,19,0,3,5.029763729572296
715,179.0,19,1,4,4.881259433031082
716,224.0,23,0,2,4.897923465371132
717,204.0,21,0,2,4.942583616375924
718,-296.0,0,4,100,4.896535859704017
719,172.0,18,1,3,4.802500504851341
720,114.0,18,0,22,4.833937485814094
721,172.0,19,0,6,4.858809313774109
722,179.0,20,0,7,4.869423512816429
723,216.0,23,1,5,4.899298244714737
724,198.0,21,0,4,4.919415615797043
725,-62.0,10,0,54,5.014425345659256
726,33.0,18,0,49,4.920183601379395
727,220.0,22,0,0,5.077389289140701
728,114.0,19,2,26,5.045663883686066
729,166.0,19,0,8,5.086550567150116
730,201.0,21,0,3,5.06062709569931
731,187.0,22,0,11,5.130889953374862
732,143.0,20,0,19,5.133630162477493
733,172.0,19,0,6,5.032302938699722
734,204.0,21,0,2,5.018057879209518
735,145.0,19,0,15,5.085939645767212
736,191.0,20,0,3,5.019205332994461
737,181.0,19,0,3,5.109341063499451
738,222.0,24,0,6,5.08968026638031
739,158.0,17,0,4,5.183944300413132
740,231.0,24,0,3,5.1372952616214755
741,193.0,20,2,3,5.279037753343582
742,135.0,15,3,6,5.225083196163178
743,185.0,20,0,5,5.2110962843894955
744,214.0,22,0,2,5.2873270237445835
745,195.0,21,0,5,5.164841129779815
746,194.0,20,0,2,5.250274698734284
747,208.0,22,0,4,5.26507463812828
748,178.0,18,1,1,5.260944366455078
749,215.0,22,1,2,5.208041734695435
750,224.0,23,0,2,5.30670645236969
751,178.0,19,0,4,5.310252648591995
752,208.0,21,1,1,5.2130361795425415
753,196.0,22,0,8,5.292629585266114
754,152.0,20,0,16,5.225864969491958
755,142.0,16,0,6,5.266723245382309
756,-45.0,0,0,15,5.257763233184814
757,197.0,21,2,5,5.115112444162369
758,55.0,13,0,25,5.132152478694916
759,182.0,19,1,3,5.220627145767212
760,242.0,26,0,6,5.153843038678169
761,153.0,17,1,6,5.182069873809814
762,235.0,25,0,5,5.191269986629486
763,219.0,23,1,4,5.295987924337387
764,198.0,21,0,4,5.3520050048828125
765,190.0,19,0,0,5.357046101093292
766,179.0,20,0,7,5.309149440526962
767,122.0,17,0,16,5.311582698822021
768,169.0,19,0,7,5.2818251383304595
769,209.0,23,0,7,5.309722464084626
770,165.0,18,0,5,5.335334318876266
771,195.0,21,0,5,5.357295885086059
772,195.0,21,0,5,5.268318855762482
773,-236.0,4,3,93,5.30395540356636
774,109.0,17,2,21,5.277092975378037
775,-249.0,5,1,100,5.317866667509079
776,186.0,21,0,8,5.263073756694793
777,164.0,17,0,2,5.398156605958938
778,-102.0,2,1,41,5.177918622493744
779,-66.0,0,0,22,5.110475280284882
780,105.0,17,1,22,5.063232610225677
781,148.0,16,0,4,5.113066833019257
782,175.0,19,0,5,5.167516094446182
783,186.0,21,0,8,5.05655389547348
784,173.0,20,0,9,5.04404892206192
785,191.0,20,0,3,5.024879536628723
786,178.0,19,0,4,5.0792571592330935
787,178.0,18,1,1,5.027533074617386
788,-32.0,7,0,34,4.9500936257839205
789,-96.0,8,1,59,4.974212726950645
790,198.0,21,0,4,4.933614810705185
791,168.0,18,0,4,4.897825372219086
792,123.0,14,1,6,4.861914880275727
793,-10.0,0,2,4,4.867260143756867
794,175.0,18,1,2,4.761005051136017
795,191.0,20,0,3,4.845696014761924
796,186.0,21,0,8,4.737372027635574
797,198.0,21,0,4,4.810891304016113
798,213.0,23,1,6,4.775822805166245
799,177.0,18,0,1,4.874335246086121
800,191.0,20,0,3,4.754617326259613
801,184.0,22,0,12,4.834221099615097
802,153.0,18,0,9,4.738169685006142
803,183.0,20,1,6,4.777293221950531
804,99.0,17,1,24,4.674743321537972
805,199.0,21,1,4,4.69273655295372
806,154.0,17,2,6,4.786830379962921
807,-28.0,3,2,20,4.777328135967255
808,168.0,21,0,14,4.819669098258019
809,197.0,22,1,8,4.757595039010048
810,202.0,22,0,6,4.725222125649452
811,193.0,22,0,9,4.7906218713521955
812,129.0,18,0,17,4.764459685087204
813,160.0,19,0,10,4.688862388730049
814,188.0,20,0,4,4.758359811306
815,136.0,16,0,8,4.7077700477838516
816,180.0,20,1,7,4.680763702988624
817,172.0,19,0,6,4.7440568310022355
818,229.0,25,0,7,4.842679172158241
819,176.0,19,1,5,4.665614539980888
820,232.0,24,1,3,4.76666130900383
821,163.0,18,1,6,4.803116457462311
822,181.0,19,0,3,4.768986803293228
823,192.0,20,1,3,4.860507605671883
824,210.0,21,0,0,4.793643949031829
825,198.0,21,0,4,4.79564791560173
826,165.0,18,0,5,4.8999343085289
827,166.0,19,0,8,4.897106181383133
828,222.0,23,1,3,4.954580435752868
829,211.0,22,0,3,4.952822518348694
830,177.0,18,0,1,5.035977937579155
831,193.0,21,1,6,5.126664427518844
832,209.0,23,0,7,5.073059661388397
833,175.0,19,0,5,5.071814769506455
834,-25.0,6,2,29,5.024692770242691
835,133.0,16,0,9,5.092824199795723
836,172.0,18,1,3,4.984727963209152
837,195.0,20,1,2,5.01787299156189
838,208.0,22,0,4,5.106621565818787
839,168.0,20,1,11,5.137375577688217
840,141.0,18,0,13,5.153324573040009
841,28.0,4,0,4,5.09194628238678
842,143.0,19,1,16,5.139441859722138
843,258.0,26,1,1,5.215185191035271
844,205.0,22,0,5,5.174223650693893
845,182.0,20,0,6,5.219506961107254
846,172.0,19,0,6,5.258882110118866
847,15.0,3,0,5,5.27892279624939
848,170.0,19,1,7,5.222167302370071
849,151.0,19,0,13,5.118371443748474
850,181.0,19,0,3,5.1208981359004975
851,222.0,23,1,3,5.115850846767426
852,174.0,18,0,2,5.135436407327652
853,80.0,17,0,30,5.116987819671631
854,210.0,22,2,4,5.184996600151062
855,-234.0,0,0,78,5.150447535514831
856,159.0,21,0,17,4.978421871066093
857,155.0,17,0,5,5.072382141351699
858,95.0,11,0,5,5.133764797449112
859,125.0,17,0,15,5.128486003875732
860,155.0,16,1,2,5.145763807296753
861,-18.0,4,2,20,5.001934869289398
862,209.0,22,1,4,5.040004296302795
863,44.0,5,0,2,4.958368922472
864,169.0,19,0,7,4.946934575438499
865,85.0,13,3,16,4.843510986566543
866,176.0,20,0,8,4.931338392496109
867,226.0,25,0,8,4.936766352653503
868,197.0,20,0,1,4.919033818840981
869,188.0,20,0,4,4.752429317235947
870,193.0,21,1,6,4.92356251001358
871,195.0,21,0,5,4.883330983519554
872,189.0,21,0,7,4.816420757770539
873,181.0,20,2,7,4.9028531622886655
874,183.0,20,1,6,5.041703045964241
875,192.0,20,1,3,4.862128002643585
876,177.0,18,0,1,4.856203474998474
877,181.0,19,0,3,4.829070029258728
878,204.0,21,0,2,4.8331835901737215
879,-41.0,15,1,64,4.867994128465653
880,4.0,10,0,32,4.779212841391564
881,182.0,20,0,6,4.8715553784370424
882,181.0,22,0,13,4.9744559359550475
883,157.0,18,1,8,4.853723003268242
884,199.0,22,0,7,4.847128320932388
885,-70.0,4,1,37,4.972690473794938
886,209.0,23,0,7,5.015766436457634
887,218.0,23,0,4,5.110498504638672
888,141.0,17,1,10,5.010033354759217
889,185.0,19,1,2,5.077883008718491
890,143.0,19,1,16,5.075744097828865
891,206.0,23,0,8,5.026237881183624
892,132.0,15,0,6,4.934881734848022
893,-45.0,0,0,15,4.91083292067051
894,241.0,25,0,3,4.888310553431511
895,159.0,18,0,7,4.843016992211342
896,244.0,25,0,2,4.930668085813522
897,185.0,20,0,5,4.938882561922074
898,199.0,22,0,7,5.056081496477127
899,122.0,20,0,26,5.023228482007981
900,186.0,21,0,8,5.0837898242473605
901,221.0,23,3,4,5.132004959583282
902,103.0,12,1,6,5.144067410230637
903,211.0,22,0,3,5.101196304559708
904,175.0,19,0,5,5.146028264760971
905,143.0,15,2,3,5.175051554441452
906,132.0,15,0,6,5.170196009874344
907,145.0,16,0,5,5.070279504060745
908,108.0,14,1,11,5.048028169870377
909,-229.0,0,2,77,4.988273428678513
910,184.0,19,0,2,4.964510605335236
911,202.0,22,0,6,5.1778360986709595
912,179.0,20,0,7,5.119877166152
913,124.0,16,0,12,5.083299398422241
914,205.0,22,0,5,5.156177057027817
915,174.0,18,0,2,5.230099749565125
916,31.0,15,1,40,5.112383785247803
917,81.0,15,3,24,5.117381473779679
918,216.0,23,1,5,5.0688284504413605
919,189.0,21,0,7,5.176868124008179
920,91.0,15,1,20,5.1161144626140596
921,175.0,19,0,5,5.062378520965576
922,176.0,20,0,8,5.188854779005051
923,160.0,18,1,7,5.200472407341003
924,193.0,21,1,6,5.192828344106674
925,204.0,21,0,2,5.1626257228851316
926,99.0,18,0,27,5.180494735240936
927,-367.0,4,1,136,5.107442013025284
928,184.0,19,0,2,5.057125849723816
929,197.0,20,0,1,5.095130635499954
930,-119.0,0,1,40,5.111893616318703
931,176.0,20,0,8,5.019334938526153
932,34.0,11,2,26,5.097404047250747
933,159.0,18,0,7,4.945655158758163
934,224.0,23,0,2,4.977005217075348
935,219.0,23,1,4,4.939094116687775
936,209.0,22,1,4,4.980635431408882
937,1.0,1,0,3,5.162450814247132
938,212.0,23,0,6,5.038431478738785
939,176.0,18,2,2,4.980359209179878
940,195.0,21,0,5,5.1108897250890735
941,162.0,18,0,6,5.047292519211769
942,127.0,15,1,8,5.049610981345177
943,159.0,18,0,7,5.122184530496598
944,186.0,21,0,8,5.02362367272377
945,210.0,21,0,0,5.089354596734047
946,195.0,20,1,2,5.083586272597313
947,231.0,24,0,3,4.957881662845612
948,185.0,20,0,5,5.116370162963867
949,162.0,20,1,13,5.1662389695644375
950,196.0,21,1,5,5.0066709959506985
951,130.0,19,0,20,5.060030512809753
952,205.0,21,1,2,4.962526161670684
953,96.0,18,0,28,5.141219209432602
954,208.0,22,0,4,5.0747657334804535
955,218.0,23,0,4,5.073389998078346
956,191.0,20,0,3,5.043638974428177
957,227.0,23,0,1,5.140223830938339
958,186.0,20,1,5,5.238503291606903
959,223.0,24,1,6,5.202817027568817
960,147.0,18,0,11,5.197956408262253
961,187.0,19,0,1,5.243748798370361
962,153.0,17,1,6,5.213848184347153
963,198.0,21,0,4,5.164433252811432
964,176.0,22,1,15,5.273981302976608
965,215.0,22,1,2,5.274110635519028
966,172.0,19,0,6,5.333763730525971
967,200.0,22,1,7,5.288716866970062
968,222.0,24,0,6,5.210347224473953
969,182.0,19,1,3,5.298323667049408
970,89.0,11,0,7,5.224575979709625
971,186.0,21,0,8,5.185223475694657
972,212.0,23,0,6,5.168411407470703
973,-21.0,15,0,57,5.200677082538605
974,133.0,16,0,9,5.2013664412498475
975,204.0,21,0,2,5.307957624197006
976,211.0,22,0,3,5.178033999204636
977,183.0,20,1,6,5.308189655542374
978,130.0,16,0,10,5.286024752855301
979,84.0,12,0,12,5.18459189414978
980,179.0,20,0,7,5.26673323392868
981,226.0,24,1,5,5.403731249570846
982,201.0,21,0,3,5.3456918132305145
983,192.0,21,0,6,5.423445156812668
984,108.0,14,1,11,5.298203798532486
985,92.0,12,2,10,5.281771720647812
986,201.0,21,0,3,5.267836583852768
987,76.0,12,1,15,5.317263405323029
988,-28.0,0,2,10,5.186586905717849
989,171.0,18,0,3,5.2418630504608155
990,198.0,20,1,1,5.259381240606308
991,178.0,19,0,4,5.228898068666458
992,161.0,17,0,3,5.2404114949703215
993,181.0,19,0,3,5.303118972778321
994,173.0,19,1,6,5.290271790027618
995,188.0,20,0,4,5.2417991161346436
996,148.0,16,0,4,5.2606730461120605
997,227.0,23,0,1,5.210988693237304
998,170.0,19,1,7,5.2172594022750856
999,175.0,19,0,5,5.164207502603531
1000,221.0,23,0,3,5.2094984936714175
1001,138.0,18,0,14,5.189166678190231
1002,191.0,20,0,3,5.253144087791443
1003,175.0,19,0,5,5.286868178844452
1004,160.0,19,0,10,5.277545573711396
1005,170.0,19,1,7,5.193177917003632
1006,238.0,25,0,4,5.108100457191467
1007,163.0,19,0,9,5.223778177499771
1008,167.0,19,1,8,5.181845648288727
1009,201.0,20,1,0,5.189660234451294
1010,159.0,18,0,7,5.114362599849701
1011,178.0,19,0,4,5.170464208126068
1012,184.0,19,0,2,5.111250554323196
1013,162.0,18,0,6,5.180371361970901
1014,204.0,21,3,3,5.090985972881317
1015,184.0,19,0,2,4.987644118070603
1016,203.0,22,1,6,5.126280511617661
1017,241.0,25,0,3,5.1049604785442355
1018,165.0,18,0,5,5.130988909006119
1019,194.0,20,0,2,5.12828332066536
1020,194.0,20,0,2,5.217853338718414
1021,182.0,19,1,3,5.135289670228958
1022,197.0,20,0,1,5.069006752967835
1023,181.0,19,0,3,5.054244192838669
1024,70.0,11,2,14,5.166449216604232
1025,193.0,22,0,9,4.962510673999787
1026,158.0,17,0,4,5.123961991071701
1027,118.0,18,1,21,5.028832414150238
1028,198.0,21,0,4,5.045528012514114
1029,234.0,24,0,2,5.156412961483002
1030,183.0,21,0,9,5.214085733890533
1031,212.0,23,0,6,5.1868146753311155
1032,157.0,18,1,8,5.07457988858223
1033,131.0,17,0,13,5.07768240571022
1034,203.0,23,0,9,5.092974182367325
1035,181.0,22,0,13,5.120379186868668
1036,192.0,21,0,6,5.140978291034698
1037,95.0,17,0,25,5.15077540397644
1038,214.0,22,0,2,5.220051276683807
1039,96.0,11,1,5,5.190690697431564
1040,204.0,21,0,2,5.185740712881088
1041,163.0,19,0,9,5.266532835960388
1042,225.0,24,0,5,5.240655951499939
1043,-62.0,3,1,31,5.385749439001083
1044,235.0,24,1,2,5.318543556928635
1045,218.0,23,0,4,5.332606618404388
1046,166.0,18,1,5,5.416508234739304
1047,172.0,19,0,6,5.284316414594651
1048,174.0,18,0,2,5.217660740613938
1049,178.0,19,0,4,5.307462810277939
1050,166.0,18,1,5,5.255688601732254
1051,184.0,19,0,2,5.311881847381592
1052,194.0,20,0,2,5.276750419139862
1053,191.0,20,0,3,5.293495472669601
1054,65.0,17,0,35,5.231153959035874
1055,188.0,19,1,1,5.184204539060593
1056,155.0,20,0,15,5.258263659477234
1057,181.0,19,0,3,5.107637165784836
1058,-128.0,4,3,57,5.047294183969497
1059,155.0,20,0,15,5.117801342010498
1060,189.0,21,0,7,5.176454802751541
1061,175.0,19,0,5,5.116169000864029
1062,191.0,20,0,3,5.099371733665467
1063,182.0,19,1,3,5.052432567477227
1064,207.0,21,0,1,5.127495355606079
1065,215.0,23,0,5,5.036389268636704
1066,185.0,20,0,5,5.117849309444427
1067,185.0,20,0,5,5.213638944625854
1068,131.0,17,0,13,5.098199107646942
1069,201.0,21,0,3,5.187231688499451
1070,193.0,22,0,9,5.198510066270829
1071,57.0,8,1,8,5.196341440677643
1072,198.0,21,0,4,5.107617740631103
1073,-260.0,5,2,104,7.321365194320679
1074,152.0,17,0,6,5.374271655082703
1075,183.0,20,1,6,5.228805487155914
1076,-174.0,8,1,85,5.188187466859818
1077,173.0,19,1,6,5.103331698179245
1078,199.0,22,0,7,5.175020264387131
1079,194.0,20,0,2,5.13626264333725
1080,177.0,20,1,8,5.165746384859085
1081,228.0,24,0,4,5.102661027908325
1082,185.0,20,0,5,5.118045694828034
1083,-29.0,13,0,53,5.239217315912247
1084,198.0,20,1,1,5.211484944820404
1085,102.0,12,0,6,5.077884523272514
1086,182.0,20,0,6,5.118148521184922
1087,-37.0,1,1,16,5.137536115050316
1088,204.0,21,0,2,5.271742805838585
1089,-225.0,0,0,75,5.3033356750011444
1090,182.0,20,0,6,5.224147276878357
1091,91.0,17,2,27,5.069915567040443
1092,161.0,19,1,10,4.993861808776855
1093,188.0,20,0,4,5.069485201835632
1094,227.0,23,0,1,5.01596179664135
1095,185.0,20,0,5,4.96235487639904
1096,171.0,18,0,3,4.924518618583679
1097,-9.0,0,0,3,5.016034947633743
1098,205.0,22,0,5,4.8024860906600955
1099,191.0,20,0,3,4.834336500763893
1100,65.0,18,2,39,4.850905603766441
1101,202.0,22,0,6,4.730436308979988
1102,167.0,17,0,1,4.7767479133605955
1103,-8.0,0,1,3,4.872372554540634
1104,197.0,21,2,5,4.866656576395035
1105,192.0,21,0,6,4.842281620502472
1106,188.0,20,0,4,4.779707818627357
1107,198.0,21,0,4,4.854465701580048
1108,195.0,21,0,5,4.766058235168457
1109,163.0,19,0,9,4.8823981469869615
1110,153.0,18,0,9,4.8339513444900515
1111,198.0,21,0,4,4.720547934770584
1112,205.0,21,1,2,4.745369135737419
1113,-18.0,0,0,6,4.859243391752243
1114,206.0,23,0,8,4.829294741749764
1115,-12.0,0,0,4,4.785816950798035
1116,244.0,25,0,2,4.709690826535225
1117,-92.0,0,1,31,4.665299152135849
1118,218.0,23,0,4,4.669561241269111
1119,169.0,20,2,11,4.652860824465751
1120,254.0,26,0,2,4.596965937018394
1121,205.0,22,0,5,4.715227066278458
1122,175.0,19,0,5,4.766036459803582
1123,-113.0,0,7,40,4.719811162948608
1124,181.0,19,0,3,4.669465616941452
1125,202.0,21,1,3,4.852676725387573
1126,165.0,18,0,5,4.714201831817627
1127,231.0,24,0,3,4.843016157150268
1128,211.0,22,0,3,4.863543988466263
1129,214.0,22,0,2,4.76219441652298
1130,234.0,24,0,2,4.763029027581215
1131,185.0,20,0,5,4.874473952054977
1132,159.0,18,0,7,4.846587308049202
1133,195.0,20,1,2,4.859448500275612
1134,228.0,24,0,4,4.8587038350105285
1135,222.0,24,0,6,4.897293237447738
1136,206.0,21,2,2,4.93132769882679
1137,196.0,22,0,8,5.128751497268677
1138,133.0,16,0,9,5.09515493273735
1139,192.0,21,0,6,4.967379443645477
1140,170.0,19,1,7,4.985261965990066
1141,-2.0,1,0,4,4.929432225823402
1142,227.0,23,0,1,5.017264779806137
1143,144.0,17,1,9,5.037748652696609
1144,248.0,26,0,4,5.047822741270065
1145,83.0,16,1,26,4.957546183466912
1146,166.0,18,1,5,5.087537103891373
1147,-8.0,0,1,3,5.033871581554413
1148,79.0,16,0,27,4.978102297782898
1149,211.0,21,1,0,5.050144333839416
1150,195.0,21,0,5,4.993334258794785
1151,8.0,14,0,44,5.032552036046982
1152,197.0,20,0,1,4.987862602472306
1153,163.0,19,0,9,5.062683052420616
1154,222.0,23,1,3,5.087511509656906
1155,205.0,22,0,5,5.1449125397205355
1156,193.0,20,2,3,5.2072305011749265
1157,140.0,17,0,10,5.171736238002777
1158,170.0,17,0,0,5.2088327467441555
1159,195.0,21,0,5,5.079777599573135
1160,193.0,22,0,9,5.2400939452648165
1161,198.0,20,1,1,5.185453864336014
1162,192.0,21,0,6,5.223887227773666
1163,215.0,22,1,2,5.320932078361511
1164,161.0,20,0,13,5.24806992650032
1165,156.0,18,0,8,5.164836920499802
1166,215.0,23,0,5,5.164987713098526
1167,47.0,19,1,48,5.322310919761658
1168,204.0,22,2,6,5.392304834127426
1169,184.0,19,0,2,5.4029922914505
1170,222.0,24,0,6,5.292498279809951
1171,215.0,22,1,2,5.3462858283519745
1172,188.0,20,0,4,5.174918500185012
1173,176.0,20,0,8,5.223599791526794
1174,185.0,20,0,5,5.352599800825119
1175,207.0,21,0,1,5.345672990083695
1176,73.0,16,0,29,5.247474051713944
1177,164.0,19,1,9,5.27128271818161
1178,149.0,18,2,11,5.161862254142761
1179,201.0,21,0,3,5.23487203001976
1180,-25.0,0,2,9,5.139995809793472
1181,224.0,23,0,2,5.21347455739975
1182,228.0,24,0,4,5.111051306724549
1183,194.0,20,0,2,5.175718983411789
1184,227.0,23,0,1,5.23259259223938
1185,179.0,19,1,4,5.149701199531555
1186,142.0,16,0,6,5.08549699306488
1187,177.0,18,0,1,5.129831566810608
1188,187.0,21,1,8,5.285137202739715
1189,216.0,23,1,5,5.218317894935608
1190,-24.0,13,2,52,5.0463242590427395
1191,199.0,21,1,4,5.170953906774521
1192,194.0,20,0,2,5.30445145368576
1193,204.0,21,0,2,5.2654366409778595
1194,195.0,21,0,5,5.146646852493286
1195,198.0,21,0,4,5.255396254062653
1196,124.0,16,0,12,5.199840232133865
1197,194.0,20,0,2,5.194852539300919
1198,161.0,17,0,3,5.332098100185394
1199,202.0,22,0,6,5.334824430942535
1200,160.0,18,1,7,5.2771184694767
1201,-18.0,0,0,6,5.28956439614296
1202,-109.0,11,0,73,5.210630007982254
1203,182.0,20,0,6,5.020216442346573
1204,175.0,19,0,5,5.202103720903397
1205,224.0,23,0,2,5.038838791847229
1206,188.0,20,0,4,5.045637637376785
1207,228.0,23,1,1,5.073218454122543
1208,182.0,20,0,6,5.071910272836686
1209,137.0,16,1,8,5.102897540926933
1210,207.0,21,0,1,5.042638429403305
1211,122.0,13,4,4,5.085515080690384
1212,202.0,22,0,6,5.151929566860199
1213,154.0,19,0,12,5.02310602247715
1214,225.0,24,0,5,5.080653306245804
1215,161.0,19,1,10,5.0606293046474455
1216,26.0,14,0,38,5.097655061483383
1217,196.0,21,1,5,5.048397063612938
1218,208.0,22,0,4,5.055463141202926
1219,214.0,22,0,2,5.086189258098602
1220,167.0,19,1,8,5.044303206205368
1221,-12.0,1,2,8,4.991822773814201
1222,96.0,11,1,5,4.997729011774063
1223,216.0,24,0,8,4.955868027210236
1224,144.0,16,2,6,4.980559659004212
1225,-13.0,0,2,5,4.970672256946564
1226,170.0,20,0,10,4.882681119441986
1227,195.0,21,0,5,4.999918404817581
1228,171.0,18,0,3,4.966097410321236
1229,202.0,21,1,3,4.889288711547851
1230,167.0,20,0,11,5.023970849514008
1231,174.0,18,0,2,4.9919024908542635
1232,71.0,11,0,13,4.970215069055557
1233,-8.0,16,0,56,4.938479588031769
1234,-69.0,0,3,24,4.916073749065399
1235,195.0,21,0,5,4.846532843708992
1236,188.0,20,0,4,4.825587837100029
1237,209.0,22,1,4,4.949237161278725
1238,156.0,17,1,5,4.772189309000969
1239,-235.0,5,0,95,4.89258518576622
1240,189.0,21,0,7,4.85062112390995
1241,172.0,19,0,6,4.8450549900531765
1242,198.0,21,0,4,4.835225856900215
1243,215.0,23,0,5,4.870595705509186
1244,52.0,7,3,7,4.791480503678322
1245,155.0,20,0,15,4.765761089920997
1246,204.0,21,0,2,4.811055458784104
1247,197.0,21,2,5,4.750663359761238
1248,235.0,24,1,2,4.875745764970779
1249,163.0,18,1,6,4.964236417412758
1250,-125.0,1,0,45,4.852632028460502
1251,167.0,19,1,8,4.76305661201477
1252,87.0,12,0,11,4.814827004075051
1253,56.0,17,0,38,4.790125039815902
1254,151.0,18,1,10,4.8620343250036235
1255,195.0,21,0,5,4.795085378289222
1256,182.0,20,0,6,4.817246156930923
1257,182.0,20,0,6,4.865177461504937
1258,52.0,18,1,43,4.803657158017159
1259,218.0,23,0,4,4.752700527906418
1260,-17.0,0,1,6,4.727767645120621
1261,-162.0,8,1,81,4.683457688093186
1262,173.0,19,1,6,4.721841238737106
1263,-37.0,5,0,29,4.7304932200908665
1264,215.0,23,0,5,4.544843435287476
1265,198.0,21,3,5,4.630162085294724
1266,229.0,24,1,4,4.718047670722008
1267,191.0,20,0,3,4.764823182225228
1268,178.0,19,0,4,4.724627390503883
1269,172.0,19,0,6,4.731903313994407
1270,159.0,17,1,4,4.657752676010132
1271,212.0,22,1,3,4.718660460710526
1272,77.0,17,0,31,4.771435068845749
1273,184.0,21,1,9,4.865546202063561
1274,168.0,18,0,4,4.90898028254509
1275,182.0,19,1,3,4.77811288535595
1276,198.0,21,0,4,4.822711955308915
1277,191.0,20,0,3,4.810897724628449
1278,181.0,19,0,3,4.847761082649231
1279,207.0,21,0,1,4.975225108861923
1280,-15.0,0,0,5,4.817912785410881
1281,-23.0,0,1,8,4.933918699622154
1282,189.0,21,0,7,4.757353991866112
1283,171.0,18,0,3,4.687187485098839
1284,232.0,25,0,6,4.723542280197144
1285,194.0,20,0,2,4.817852475643158
1286,190.0,22,0,10,4.848226304650307
1287,185.0,20,0,5,4.834212535619736
1288,208.0,22,0,4,4.775403342843056
1289,21.0,15,0,43,4.819781219363213
1290,175.0,19,0,5,4.912221910357475
1291,118.0,16,0,14,4.943568813800812
1292,208.0,22,0,4,4.782840877175331
1293,125.0,17,0,15,4.961242051720619
1294,176.0,19,1,5,4.827553586363792
1295,202.0,21,1,3,4.876517693400383
1296,198.0,21,0,4,4.833777703642845
1297,166.0,18,1,5,4.911243464946747
1298,157.0,16,0,1,4.78997639477253
1299,162.0,18,0,6,4.797373079657555
1300,190.0,21,1,7,4.855849734544754
1301,237.0,24,0,1,4.93552210688591
1302,188.0,20,0,4,4.888914588689804
1303,200.0,22,1,7,5.034444316625595
1304,192.0,21,0,6,5.012921512126923
1305,213.0,22,2,3,4.969821435213089
1306,211.0,22,0,3,5.011885768175125
1307,131.0,16,1,10,5.005282171964645
1308,171.0,18,0,3,4.962440779209137
1309,178.0,19,0,4,4.9765576708316805
1310,160.0,16,0,0,4.917261267900467
1311,210.0,21,0,0,5.141906822919846
1312,173.0,20,0,9,5.041697119474411
1313,163.0,19,0,9,5.15026318192482
1314,193.0,22,0,9,5.136417899131775
1315,242.0,26,0,6,5.243390018939972
1316,153.0,18,0,9,5.181728672981262
1317,154.0,19,0,12,5.110625847578048
1318,203.0,22,1,6,5.231386868953705
1319,184.0,19,0,2,5.14445796251297
1320,205.0,22,0,5,5.146327069997787
1321,182.0,20,0,6,5.1793065047264095
1322,107.0,17,0,21,5.012421751022339
1323,62.0,7,1,3,5.028685293197632
1324,227.0,23,0,1,4.982650716304779
1325,228.0,24,0,4,5.084707690477371
1326,204.0,21,0,2,5.023116853237152
1327,192.0,20,1,3,5.074301595687866
1328,138.0,18,0,14,5.067537306547165
1329,-139.0,5,0,63,5.062585079669953
1330,208.0,22,0,4,5.112008330821991
1331,196.0,22,0,8,5.150442408323288
1332,190.0,19,0,0,5.198602219820023
1333,172.0,19,0,6,5.114540597200394
1334,170.0,20,0,10,5.140971839427948
1335,111.0,18,0,23,5.267093535661697
1336,195.0,20,1,2,5.125132797956467
1337,169.0,19,0,7,5.190523903369904
1338,196.0,22,0,8,5.10800871014595
1339,247.0,25,0,1,5.158861538171768
1340,-68.0,1,0,26,5.288440568447113
1341,113.0,17,0,19,5.139581202268601
1342,184.0,19,0,2,5.182359876632691
1343,131.0,17,0,13,5.27178271651268
1344,175.0,19,0,5,5.328662085533142
1345,205.0,22,0,5,5.259282449483871
1346,136.0,19,0,18,5.274918481111526
1347,224.0,23,0,2,5.065212203264236
1348,166.0,19,0,8,5.25871267080307
1349,183.0,20,1,6,5.293421614170074
