Episode,totRewards,Stags,Forage,Maulings,Q_values
83,-92.0,0,4,32,0.4012385834939778
84,-141.0,0,0,47,0.3939406338427216
85,-122.0,1,0,44,0.4013247394748032
86,-98.0,0,1,33,0.4007630497496575
87,-106.0,0,2,36,0.3889393083564937
88,-77.0,1,3,30,0.4108783661574125
89,-136.0,0,2,46,0.42490010721608995
90,-113.0,0,4,39,0.42807633146643637
91,-117.0,0,0,39,0.39275845166295764
92,-67.0,0,2,23,0.39959620840847493
93,-82.0,0,2,28,0.39148700186051427
94,-145.0,1,1,52,0.3816391072422266
95,-84.0,0,3,29,0.37599706832319496
96,-77.0,0,1,26,0.3738290950190276
97,-74.0,0,4,26,0.3686196140293032
98,-88.0,1,7,35,0.34997120892163364
99,-78.0,0,3,27,0.35119023608509453
100,-101.0,0,1,34,0.3401234483253211
101,-99.0,0,3,34,0.34688730226131154
102,-103.0,0,5,36,0.3502282837871462
103,-88.0,0,8,32,0.3147928641783074
104,-93.0,1,2,35,0.3047002014424652
105,-67.0,0,5,24,0.3282463038526475
106,-111.0,0,0,37,0.3160567663796246
107,-73.0,1,1,28,0.3186744542978704
108,-90.0,0,6,32,0.29678554843179883
109,-63.0,1,5,26,0.27781232780078424
110,-77.0,0,4,27,0.2822715778136626
111,-90.0,0,0,30,0.24974971846677363
112,-101.0,0,1,34,0.24859846085309983
113,-73.0,0,2,25,0.2315590771427378
114,-111.0,0,3,38,0.22615031060995533
115,-118.0,0,2,40,0.22627815056126566
116,-82.0,0,5,29,0.23650524807628245
117,-103.0,0,2,35,0.2381424869527109
118,-59.0,0,4,21,0.21853343455586582
119,-62.0,1,3,25,0.2193038998870179
120,-110.0,0,1,37,0.21870736292097717
121,-167.0,0,4,57,0.23615179413929582
122,-98.0,0,1,33,0.24169186156243086
123,-105.0,0,3,36,0.2537608104292303
124,-102.0,0,3,35,0.2521996351517737
125,-93.0,0,3,32,0.2576563380565494
126,-81.0,0,3,28,0.2733401624858379
127,-72.0,0,3,25,0.2679205107409507
128,-84.0,0,3,29,0.2779714678879827
129,-97.0,0,2,33,0.2574950607027858
130,-49.0,0,2,17,0.2577600239682943
131,-76.0,0,5,27,0.233753469591029
132,-81.0,0,3,28,0.23438479417469352
133,-67.0,0,2,23,0.2308365894248709
134,-86.0,0,1,29,0.22873507257550954
135,-66.0,0,3,23,0.22553380897734315
136,-45.0,0,3,16,0.19860318723134696
137,-93.0,0,3,32,0.18953975723008626
138,-61.0,1,4,25,0.19390596833778545
139,-76.0,0,2,26,0.1904126135352999
140,-74.0,0,1,25,0.19017554744146764
141,-83.0,0,4,29,0.1773150429222733
142,-58.0,0,5,21,0.1790663905418478
143,-67.0,0,5,24,0.17721638615243138
144,-55.0,0,2,19,0.17953370402101426
145,-62.0,0,1,21,0.1687476499727927
146,-53.0,0,1,18,0.19246025668922812
147,-81.0,0,0,27,0.1768205487774685
148,-56.0,0,1,19,0.19905035942792892
149,-67.0,0,5,24,0.17875894414726645
150,-111.0,0,0,37,0.17772468351293355
151,-64.0,0,2,22,0.19369496718514712
152,-41.0,0,4,15,0.17860434075351805
153,-97.0,0,5,34,0.19458787199109792
154,-71.0,0,4,25,0.18996831374708564
155,-79.0,1,10,33,0.18695737183559685
156,-70.0,0,2,24,0.18890305795008316
157,-63.0,0,3,22,0.19908305782359093
158,-103.0,0,5,36,0.20088612893596292
159,-96.0,0,0,32,0.2022496487176977
160,-66.0,0,3,23,0.19190491549205035
161,-64.0,0,8,24,0.1858642086572945
162,-63.0,0,0,21,0.18766377054620534
163,-34.0,0,2,12,0.16254839801695198
164,-78.0,0,3,27,0.1639519063103944
165,-89.0,0,1,30,0.16509304109262302
166,-67.0,0,2,23,0.16310344198253005
167,-60.0,0,3,21,0.1677025556145236
168,-48.0,0,6,18,0.16812679420690985
169,-68.0,0,1,23,0.17766769913490862
170,-32.0,0,4,12,0.166919834704604
171,-68.0,1,6,28,0.1704298832314089
172,-46.0,0,2,16,0.16743559992406518
173,-48.0,1,2,20,0.18355328403646126
174,-56.0,0,1,19,0.19271791801787913
175,-67.0,0,2,23,0.21485701801721008
176,-68.0,0,4,24,0.21311206014826894
177,-69.0,0,6,25,0.21722919041756542
178,-72.0,0,0,24,0.23179223478771746
179,-79.0,0,2,27,0.23407155845779926
180,-79.0,0,2,27,0.23586594119202345
181,-64.0,0,8,24,0.22416690771467984
182,-58.0,0,5,21,0.22886657401453703
183,-103.0,0,2,35,0.22148702513426544
184,-96.0,0,6,34,0.21005036727990956
185,-51.0,1,5,22,0.2183566771261394
186,-115.0,0,2,39,0.22014899140689523
187,-63.0,0,0,21,0.22642896128585563
188,-56.0,0,1,19,0.2290303839650005
189,-62.0,0,1,21,0.2188660252885893
190,-52.0,0,2,18,0.21958681208081543
191,-82.0,0,2,28,0.20876357116736471
192,-63.0,0,0,21,0.2097478724224493
193,-75.0,0,0,25,0.19447301141917706
194,-83.0,0,1,28,0.18594305350445212
195,-56.0,0,7,21,0.1751913661858998
196,-69.0,0,0,23,0.2160535746254027
197,-35.0,0,1,12,0.21516585760284215
198,-30.0,0,6,12,0.21899177110986784
199,-65.0,0,7,24,0.22099577486980707
200,-42.0,0,0,14,0.22397069613449275
201,-39.0,0,0,13,0.21679139548912643
202,-57.0,0,0,19,0.2191169162420556
203,-92.0,0,1,31,0.20595628280658274
204,-66.0,0,3,23,0.1961537083145231
205,-68.0,1,3,27,0.19443552042357623
206,-49.0,1,4,21,0.2075742665445432
207,-41.0,0,10,17,0.20619142490206285
208,-32.0,1,6,16,0.20934043349232526
209,-54.0,0,0,18,0.21494056976865977
210,-66.0,0,0,22,0.22063142226077617
211,-68.0,0,1,23,0.2098686049086973
212,-59.0,0,4,21,0.20701068675843998
213,-37.0,0,2,13,0.1944380429852754
214,-55.0,0,2,19,0.18844279557466506
215,-57.0,0,3,20,0.18257066041231154
216,-53.0,0,1,18,0.17019362379796804
217,-44.0,0,4,16,0.1701882264809683
218,-82.0,0,2,28,0.1662615772895515
219,-23.0,2,5,16,0.1689765065861866
220,-52.0,0,2,18,0.17452708690892904
221,-26.0,2,2,16,0.15159011914161966
222,-43.0,0,5,16,0.14814296535216273
223,-29.0,3,1,20,0.15463312963489442
224,-125.0,0,1,42,0.14682860437780618
225,-58.0,1,1,23,0.13714107076637447
226,-79.0,0,5,28,0.1275058955186978
227,-96.0,8,1,59,0.12152905410155654
228,-56.0,0,1,19,0.12380533772753552
229,-71.0,0,1,24,0.1374385012779385
230,-49.0,0,2,17,0.13188171579968183
231,-188.0,1,0,66,0.14770356929162518
232,-37.0,1,1,16,0.14755664905998855
233,-45.0,0,3,16,0.1566644988115877
234,-29.0,0,4,11,0.16693164026364685
235,-48.0,0,3,17,0.15764653473859652
236,-45.0,0,0,15,0.20592596781440078
237,-43.0,0,5,16,0.19446077242027968
238,-68.0,0,1,23,0.21360671341768467
239,-29.0,0,4,11,0.22051124242134393
240,-34.0,0,5,13,0.2363408055808395
241,-69.0,1,2,27,0.2509271995909512
242,-53.0,0,4,19,0.24844889579806476
243,-201.0,0,0,67,0.2603520331601612
244,-38.0,0,1,13,0.24683012116700412
245,-160.0,1,4,58,0.25391255858819933
246,-47.0,0,1,16,0.27485798477195206
247,-68.0,0,1,23,0.2712047343049198
248,-54.0,0,0,18,0.2719873123662546
249,-88.0,0,2,30,0.25809713654220107
250,-80.0,0,1,27,0.26440035353880376
251,-73.0,0,5,26,0.24488460099091752
252,-44.0,0,1,15,0.2517577078845352
253,-49.0,0,2,17,0.24538798262830824
254,-126.0,1,2,46,0.24406873573549093
255,-78.0,0,6,28,0.23890704651828856
256,-43.0,0,2,15,0.20138560744351708
257,-43.0,0,2,15,0.18700752873905002
258,-51.0,0,0,17,0.17815419350983575
259,-35.0,0,1,12,0.1726345418766141
260,-73.0,0,2,25,0.15511414364213125
261,-22.0,3,2,18,0.18683737681712956
262,-63.0,2,1,28,0.18378303771372884
263,82.0,13,0,16,0.19142700014170258
264,-31.0,0,5,12,0.19014972442062572
265,-38.0,0,4,14,0.19655101925134658
266,19.0,7,0,17,0.22511036823969335
267,-91.0,1,4,35,0.23218247254379093
268,-38.0,0,1,13,0.24825245176441968
269,-55.0,1,1,22,0.2870742401480675
270,-37.0,0,2,13,0.27392679582349955
271,-30.0,0,3,11,0.2874726290232502
272,-56.0,0,1,19,0.2652563059143722
273,-15.0,0,0,5,0.2748894236376509
274,-41.0,0,1,14,0.26695881203981114
275,-111.0,0,9,40,0.25197956323856485
276,-30.0,0,3,11,0.2927106276899576
277,-67.0,0,2,23,0.25829586568288504
278,-35.0,0,7,14,0.23577608744846656
279,-49.0,0,2,17,0.24138746978715062
280,-66.0,0,0,22,0.23517991635017096
281,-32.0,0,1,11,0.23373471518047154
282,-51.0,0,3,18,0.23441797697916628
283,-41.0,0,1,14,0.24219322573393584
284,-53.0,0,1,18,0.25570322406943885
285,-36.0,1,2,16,0.25592816662508994
286,-74.0,0,1,25,0.2229904783749953
287,-48.0,0,0,16,0.2418250668467954
288,-36.0,0,3,13,0.22573508271947504
289,-30.0,0,9,13,0.18804575107991695
290,-34.0,0,2,12,0.20053535115672275
291,-41.0,0,1,14,0.1759006544156
292,-56.0,0,1,19,0.18345154721755536
293,78.0,13,5,19,0.2251374508207664
294,-41.0,0,4,15,0.26205931822769346
295,-201.0,1,2,71,0.28354131065541877
296,131.0,17,0,13,0.30956167343538254
297,170.0,20,0,10,0.3605577193247154
298,-48.0,0,0,16,0.4160754828248173
299,75.0,11,1,12,0.43651875691022723
300,14.0,5,0,12,0.4597671876335517
301,159.0,18,0,7,0.48808008753694593
302,154.0,19,0,12,0.5419145908765495
303,46.0,9,1,15,0.6210499543882907
304,171.0,21,0,13,0.7171432827785611
305,179.0,20,0,7,0.7542689841985702
306,-16.0,4,1,19,0.8295702159032226
307,38.0,13,1,31,0.8548943012207747
308,150.0,18,0,10,0.9638590540736913
309,-31.0,0,2,11,1.0209918714314699
310,173.0,21,2,13,1.04510358735919
311,170.0,20,0,10,1.1750599128007888
312,149.0,20,0,17,1.2233326303958894
313,110.0,15,2,14,1.2878160697221757
314,161.0,20,0,13,1.2990237694978715
315,98.0,17,0,24,1.3848034892976284
316,-40.0,14,0,60,1.474426179677248
317,47.0,13,4,29,1.4959342736005783
318,183.0,21,0,9,1.5472927321493626
319,153.0,17,1,6,1.6414946669340134
320,161.0,20,0,13,1.6985430394113064
321,123.0,18,0,19,1.837506656050682
322,185.0,20,0,5,1.892233372181654
323,155.0,19,1,12,1.9736384326219558
324,147.0,18,0,11,2.0323217388987542
325,136.0,16,0,8,2.127870253920555
326,162.0,18,0,6,2.2849981907010077
327,100.0,16,0,20,2.342311608493328
328,157.0,18,1,8,2.425066389143467
329,-6.0,3,0,12,2.5142697954177855
330,86.0,14,0,18,2.552761225104332
331,165.0,18,0,5,2.609932897090912
332,139.0,16,0,7,2.7057950392365457
333,162.0,17,1,3,2.744480899870396
334,140.0,17,0,10,2.8320299485325813
335,130.0,15,1,7,2.893005486428738
336,130.0,16,0,10,2.931006581783295
337,165.0,18,0,5,2.9641348415613176
338,122.0,17,0,16,3.060379254221916
339,107.0,17,0,21,3.1073702508211136
340,146.0,17,3,9,3.1636002683639526
341,193.0,21,1,6,3.236093586087227
342,179.0,20,0,7,3.3158775532245635
343,172.0,19,0,6,3.391598296761513
344,171.0,18,0,3,3.460364806652069
345,190.0,22,0,10,3.4735724610090255
346,93.0,14,1,16,3.6308991569280624
347,199.0,22,0,7,3.6227121037244796
348,182.0,20,0,6,3.703946125507355
349,183.0,21,0,9,3.8279050225019455
350,155.0,18,2,9,3.8332760548591613
351,169.0,19,0,7,3.895232422351837
352,196.0,22,0,8,3.8760236364603045
353,126.0,15,0,8,3.9184201979637145
354,201.0,21,0,3,3.9715515321493147
355,185.0,20,0,5,3.98613254904747
356,53.0,8,0,9,4.023062645792961
357,148.0,19,0,14,4.039661783576012
358,139.0,19,0,17,4.043593941926956
359,191.0,20,0,3,4.038273604512215
360,201.0,21,0,3,4.06292838037014
361,186.0,20,1,5,4.131952051520347
362,187.0,20,2,5,4.095980154275894
363,131.0,16,1,10,4.105455865263939
364,159.0,18,0,7,4.139643775224686
365,150.0,17,1,7,4.122346002459526
366,191.0,20,0,3,4.152583076953888
367,162.0,19,2,10,4.175671129226685
368,208.0,22,0,4,4.231688985824585
369,149.0,17,0,7,4.244374290108681
370,160.0,19,0,10,4.256211075186729
371,157.0,19,0,11,4.235882355570793
372,191.0,20,0,3,4.267878009080887
373,186.0,20,1,5,4.230472469329834
374,126.0,18,0,18,4.231908632516861
375,188.0,20,0,4,4.231451550722122
376,144.0,18,0,12,4.282094101905823
377,196.0,21,1,5,4.288115618824959
378,172.0,19,0,6,4.3107760608196255
379,182.0,20,0,6,4.35056846678257
380,182.0,21,2,10,4.401299125552177
381,169.0,19,0,7,4.4167977327108385
382,19.0,15,1,44,4.401915271878242
383,-219.0,4,2,87,4.431605637669564
384,-171.0,0,0,57,4.4161362487077715
385,-159.0,9,0,83,4.397625214457512
386,-318.0,6,3,127,4.374921636581421
387,165.0,18,0,5,4.34979351580143
388,139.0,16,0,7,4.299682180285454
389,101.0,12,2,7,4.278963126540184
390,-57.0,9,3,50,4.253432631492615
391,-1.0,5,0,17,4.2467110294103625
392,183.0,21,0,9,4.212957609891891
393,13.0,4,0,9,4.161257666349411
394,176.0,19,1,5,4.150735160112381
395,126.0,15,3,9,4.144415946006775
396,167.0,19,1,8,4.112629808187485
397,172.0,19,0,6,4.093574331998825
398,179.0,20,0,7,4.119290543198585
399,197.0,20,0,1,4.108927760124207
400,188.0,20,0,4,4.124875010848045
401,163.0,19,0,9,4.1962892472743984
402,171.0,19,2,7,4.198189375400543
403,201.0,21,0,3,4.22215558052063
404,198.0,21,0,4,4.228308569192887
405,172.0,19,0,6,4.221936680078507
406,224.0,23,0,2,4.256248551011086
407,208.0,22,0,4,4.287201570272446
408,203.0,23,0,9,4.320749335885048
409,164.0,17,0,2,4.2770229309797285
410,53.0,11,0,19,4.266365741491318
411,168.0,18,0,4,4.3171003025770185
412,171.0,21,0,13,4.294759675860405
413,184.0,19,0,2,4.293273758888245
414,147.0,17,1,8,4.269260664582252
415,168.0,18,0,4,4.280746663212776
416,175.0,19,0,5,4.298919103145599
417,211.0,22,0,3,4.325628573298454
418,182.0,20,0,6,4.279208762645721
419,186.0,21,0,8,4.305508222579956
420,116.0,17,0,18,4.299191111922264
421,196.0,22,0,8,4.361464653015137
422,215.0,23,0,5,4.386093099713325
423,182.0,19,1,3,4.350768024921417
424,160.0,17,2,4,4.374641153812409
425,192.0,20,1,3,4.385625131130219
426,188.0,20,0,4,4.379375851154327
427,-99.0,0,0,33,4.368091788887978
428,217.0,22,0,1,4.301877136230469
429,181.0,19,0,3,4.28208784520626
430,188.0,20,0,4,4.2787551593780515
431,202.0,21,1,3,4.288934207558632
432,180.0,18,0,0,4.288654937148094
433,148.0,16,0,4,4.305833387374878
434,112.0,12,1,3,4.343125942349434
435,-6.0,0,0,2,4.390853127837181
436,174.0,18,0,2,4.417571546435356
437,191.0,20,0,3,4.445505965948104
438,158.0,16,1,1,4.44067636191845
439,155.0,17,0,5,4.45093460559845
440,206.0,22,1,5,4.481459618806839
441,151.0,19,0,13,4.524582496881485
442,205.0,22,0,5,4.544463436603547
443,155.0,20,0,15,4.59422725379467
444,205.0,21,1,2,4.615458797216416
445,197.0,20,0,1,4.639286570549011
446,195.0,21,0,5,4.6189589875936505
447,173.0,19,1,6,4.620914130210877
448,172.0,18,1,3,4.620471957325935
449,201.0,21,0,3,4.609595865607262
450,188.0,20,0,4,4.615139197707176
451,174.0,18,0,2,4.563426723480225
452,185.0,20,0,5,4.586392033696175
453,167.0,17,0,1,4.576184319853783
454,218.0,23,0,4,4.553525787591934
455,218.0,23,0,4,4.563912683725357
456,211.0,22,0,3,4.604788604974747
457,190.0,22,0,10,4.541575805544853
458,173.0,19,1,6,4.548089507818222
459,122.0,20,0,26,4.58211866915226
460,182.0,20,0,6,4.582322490215302
461,214.0,22,0,2,4.616856766343116
462,198.0,21,0,4,4.632237414121628
463,185.0,19,1,2,4.624285756349564
464,234.0,24,0,2,4.6172976446151734
465,215.0,23,0,5,4.635071502327919
466,227.0,23,0,1,4.645004279613495
467,196.0,22,0,8,4.6675221461057665
468,203.0,21,2,3,4.631297129392624
469,182.0,19,1,3,4.699168817400932
470,191.0,20,0,3,4.713451569080353
471,188.0,20,0,4,4.731693588495254
472,136.0,15,1,5,4.688217296004296
473,215.0,23,0,5,4.717615686058998
474,175.0,19,0,5,4.730375066399574
475,143.0,17,0,9,4.726903895735741
476,114.0,18,0,22,4.699364526867867
477,177.0,18,0,1,4.738663049340248
478,194.0,20,0,2,4.766091735959053
479,205.0,22,0,5,4.783079595565796
480,208.0,22,0,4,4.7856657242774965
481,217.0,22,0,1,4.8326724421978
482,163.0,19,0,9,4.848631836175919
483,199.0,22,0,7,4.865642479658127
484,189.0,20,1,4,4.892813912630081
485,152.0,17,0,6,4.933011076450348
486,185.0,22,1,12,4.923016356229782
487,174.0,18,0,2,4.933538045883179
488,155.0,17,0,5,4.9649854969978335
489,142.0,16,0,6,4.973076283931732
490,155.0,17,0,5,4.951921679973602
491,-137.0,8,2,73,4.975157527923584
492,165.0,18,3,6,4.956209862232209
493,182.0,19,1,3,4.89715210199356
494,129.0,15,0,7,4.865633877515793
495,117.0,15,0,11,4.870435061454773
496,181.0,19,0,3,4.8777586936950685
497,164.0,17,0,2,4.870265020132065
498,181.0,19,0,3,4.9150422883033755
499,147.0,17,1,8,4.965664601325988
500,164.0,17,0,2,4.932869118452072
501,205.0,22,0,5,4.980223951339721
502,191.0,20,0,3,4.958120861053467
503,216.0,24,0,8,5.000230765342712
504,181.0,19,0,3,5.024516893625259
505,188.0,20,0,4,5.019278855323791
506,66.0,12,0,18,5.002290241718292
507,198.0,20,1,1,4.97875448346138
508,182.0,19,1,3,5.020259858369827
509,207.0,21,0,1,4.990917341709137
510,171.0,18,0,3,4.9711863696575165
511,189.0,20,1,4,4.925531632900238
512,188.0,20,0,4,4.92354033112526
513,181.0,22,0,13,4.89969953417778
514,11.0,11,0,33,4.903988838195801
515,211.0,22,0,3,4.891559804677963
516,201.0,20,1,0,4.928473179340362
517,178.0,19,0,4,4.922503100633621
518,204.0,21,0,2,4.924855135679245
519,191.0,20,0,3,4.920920774936676
520,171.0,18,0,3,4.920698240995407
521,240.0,24,0,0,4.858567953705788
522,211.0,22,0,3,4.861389667987823
523,188.0,20,0,4,4.861487408876419
524,97.0,12,1,8,4.842984566688537
525,177.0,18,0,1,4.859026871919632
526,181.0,19,0,3,4.867423797845841
527,205.0,21,1,2,4.893331937789917
528,185.0,20,0,5,4.883938596248627
529,142.0,19,0,16,4.861016134023666
530,174.0,18,0,2,4.828621010780335
531,227.0,23,0,1,4.851518409252167
532,206.0,22,1,5,4.846337252855301
533,178.0,19,0,4,4.8232822930812835
534,198.0,21,0,4,4.8006491762399675
535,231.0,24,0,3,4.796024234294891
536,199.0,22,0,7,4.794870932102203
537,174.0,18,0,2,4.765636191368103
538,199.0,21,1,4,4.835329023599624
539,153.0,18,0,9,4.814848471879959
540,-24.0,11,1,45,4.827817897796631
541,113.0,14,0,9,4.901853801012039
542,218.0,23,0,4,4.935286923050881
543,180.0,18,0,0,4.933557372093201
544,164.0,17,0,2,4.925409188270569
545,214.0,22,0,2,4.960570756196976
546,171.0,18,0,3,5.001997746825218
547,177.0,18,0,1,5.001125668287277
548,195.0,21,0,5,5.0378893125057225
549,171.0,18,0,3,5.036217384338379
550,174.0,18,0,2,5.030827399492264
551,199.0,21,1,4,5.082107446193695
552,195.0,21,0,5,5.091298427581787
553,205.0,21,1,2,5.0628398215770725
554,211.0,22,0,3,5.022347033023834
555,186.0,21,0,8,5.034536861181259
556,151.0,16,0,3,5.041387491226196
557,161.0,16,1,0,5.043294211626053
558,184.0,21,1,9,5.046868911981583
559,-282.0,0,0,94,4.989208065271377
560,192.0,21,0,6,4.955998003482819
561,205.0,21,1,2,5.044134645462036
562,210.0,21,0,0,4.998726990222931
563,168.0,18,0,4,5.010199546813965
564,201.0,20,1,0,5.0251304817199705
565,202.0,22,0,6,5.032772934436798
566,218.0,23,0,4,5.017316584587097
567,86.0,17,0,28,5.0220791113376615
568,194.0,20,0,2,5.04798729300499
569,186.0,21,0,8,5.100579112768173
570,154.0,16,0,2,5.079185351133346
571,199.0,21,1,4,5.0042430520057675
572,171.0,18,0,3,4.99975853741169
573,199.0,20,2,1,5.006165089607239
574,181.0,19,0,3,5.0298154520988465
575,197.0,21,2,5,5.009172646999359
576,190.0,19,0,0,5.017097284793854
577,186.0,20,1,5,5.025157023668289
578,231.0,23,1,0,4.976169002056122
579,185.0,20,0,5,4.9740536451339725
580,146.0,19,1,15,4.987235643863678
581,181.0,19,0,3,5.00884053349495
582,218.0,23,0,4,4.971588547229767
583,214.0,22,0,2,5.02849771976471
584,186.0,21,0,8,5.060584419965744
585,232.0,24,1,3,5.039093925952911
586,197.0,20,0,1,4.994820920228958
587,209.0,22,1,4,4.991665658950805
588,235.0,25,0,5,5.03746392250061
589,164.0,17,0,2,5.069252120256424
590,160.0,20,2,14,5.059598830938339
591,195.0,21,0,5,5.019161814451218
592,191.0,20,0,3,5.013692934513092
593,206.0,22,1,5,5.030308783650399
594,160.0,19,0,10,5.0499223721027375
595,185.0,20,0,5,5.070204219818115
596,184.0,19,0,2,5.037947382926941
597,159.0,17,1,4,5.022024270296097
598,204.0,21,0,2,5.023738499879837
599,199.0,22,0,7,5.025485007762909
600,208.0,22,0,4,5.046193294525146
601,204.0,21,0,2,5.034469698667526
602,140.0,17,0,10,5.00364128112793
603,185.0,20,0,5,5.023197504281998
604,210.0,21,0,0,5.058692870140075
605,218.0,23,0,4,5.04895568728447
606,186.0,20,1,5,4.966849440336228
607,214.0,22,0,2,4.997123056650162
608,204.0,21,0,2,5.014913347959518
609,169.0,19,0,7,5.041442905664444
610,-30.0,3,0,20,5.037653157711029
611,161.0,17,0,3,5.022623385190964
612,185.0,20,0,5,5.022468609809875
613,165.0,18,0,5,5.017609959840774
614,187.0,19,0,1,5.0128878355026245
615,187.0,19,0,1,5.014792301654816
616,181.0,19,0,3,5.087255517244339
617,198.0,20,1,1,5.044965142011643
618,185.0,19,1,2,5.046961354017258
619,171.0,18,0,3,5.032188882827759
620,182.0,19,1,3,5.06597006559372
621,211.0,22,0,3,5.045934417247772
622,245.0,25,1,2,5.081386703252792
623,191.0,20,0,3,5.058743720054626
624,234.0,24,0,2,5.034560222625732
625,-242.0,4,0,94,5.003426676988601
626,185.0,20,0,5,5.040816394090652
627,198.0,21,0,4,5.032285727262497
628,215.0,23,0,5,5.0211647343635555
629,167.0,20,0,11,5.038421679735183
630,49.0,7,0,7,5.011431167125702
631,192.0,21,0,6,4.978894517421723
632,132.0,15,0,6,4.990085138082504
633,-33.0,0,0,11,4.927906032800674
634,97.0,16,3,22,4.841246944069862
635,-14.0,4,0,18,4.785662250518799
636,222.0,24,0,6,4.749941781163216
637,72.0,12,0,16,4.7126488918066025
638,160.0,18,1,7,4.684618419408798
639,186.0,20,1,5,4.665978378653526
640,241.0,25,0,3,4.65499558866024
641,179.0,20,0,7,4.64740251660347
642,84.0,18,0,32,4.644400137662887
643,52.0,7,0,6,4.633435463309288
644,165.0,18,0,5,4.621412670016289
645,222.0,23,1,3,4.628734735250473
646,167.0,17,0,1,4.600919038057327
647,121.0,19,0,23,4.580131596326828
648,172.0,19,0,6,4.624208446145058
649,168.0,18,0,4,4.578610295057297
650,139.0,16,0,7,4.569311010241509
651,166.0,18,1,5,4.537646675109864
652,18.0,15,0,44,4.561086494326592
653,208.0,22,0,4,4.552550626993179
654,195.0,21,0,5,4.5392173838615415
655,188.0,19,1,1,4.559940611124039
656,165.0,18,0,5,4.508527314662933
657,247.0,25,0,1,4.519447314143181
658,167.0,17,0,1,4.458751864433289
659,221.0,22,1,0,4.446254134774208
660,198.0,21,0,4,4.49235565006733
661,147.0,18,0,11,4.580343922376633
662,206.0,22,1,5,4.600912121534347
663,194.0,20,0,2,4.593499330282211
